customer_id,loan_count,total_amount_overdue,maturity_dpd,total_missed_installment,has_14plus_dpd,count_14plus_dpd,tenor_in_months,ontime_repayment_rate,age,gender,marital_status,state,location,purpose,employment_status,dw_channel_key,total_loan_amount,income,income_bracket,age_category,missed_payment_ratio,overdue_utilization,monthly_loan_volume,repayment_efficiency,segment
90356,1,37743.7,0,6,1,2,7.0,0.0,33,Unknown,2,Rivers,Port Harcourt,8,0,5,1327691.65,143251.0,70k - 149k,28-33,0.857142734693895,0.028428061590936096,189670.2086185416,0.0,High Risk
90373,1,281038.22,0,6,0,0,9.0,0.0,26,Unknown,2,Lagos,Lagos,8,0,5,3398048.72,282360.57,150k - 299k,18-28,0.6666665925926009,0.0827057653252003,377560.9269376748,0.0,Medium Risk - Low Value
90381,1,35563.11,0,3,0,0,6.0,0.0,36,Unknown,2,Bayelsa,Yenagoa,8,0,5,214298.01,34683.33,<69k,33-37,0.49999991666668053,0.16595165769310713,35716.329047278494,0.0,Medium Risk - Low Value
90389,1,0.0,0,1,0,0,12.0,38.66,52,Unknown,2,Imo,Owerri,8,0,5,4952100.55,203817.0,150k - 299k,44-65,0.08333332638888948,0.0,412675.01144374907,0.38659999999999994,Low Risk - High Value
90416,1,15341.9,0,1,1,1,6.0,0.0,35,Unknown,2,Enugu,Enugu,8,0,5,277321.95,83300.0,70k - 149k,33-37,0.16666663888889352,0.05532162167453632,46220.317296613786,0.0,Medium Risk - Low Value
90435,1,0.0,0,0,0,0,6.0,33.33,42,Unknown,2,Federal Capital Territory,Abuja,7,0,5,577611.81,249480.61,150k - 299k,37-44,0.0,0.0,96268.61895523018,0.3333,Low Risk - Low Value
90441,1,1028705.2,0,10,0,0,12.0,0.0,50,Unknown,2,Federal Capital Territory,Abuja,2,0,5,7428123.42,482421.0,300k - 499k,44-65,0.8333332638888947,0.13848789819917418,619010.2334158139,0.0,High Risk
90445,1,0.0,0,0,0,0,3.0,45.0,34,Unknown,2,Lagos,Lagos,8,0,5,181529.61,84195.0,70k - 149k,33-37,0.0,0.0,60509.84983005005,0.45,Low Risk - Low Value
90524,2,0.0,0,0,0,0,5.0,29.44,27,Unknown,2,Lagos,Ikorodu,3,0,5,428996.16,354913.73,300k - 499k,18-28,0.0,0.0,85799.21484015703,0.2944,Low Risk - Low Value
90526,1,337384.0,0,5,0,0,12.0,0.0,27,Unknown,2,Ondo,Akure,8,0,5,8201895.44,421657.5,300k - 499k,18-28,0.41666663194444736,0.04113488186578965,683491.2297090642,0.0,Medium Risk - Low Value
90552,1,203770.53,0,3,0,0,3.0,0.0,33,Unknown,2,Ogun,Abeokuta,8,0,5,614558.04,1219234.94,1.2M and above,28-33,0.9999996666667778,0.3315724744235197,204852.61171579608,0.0,High Risk
90563,1,0.0,0,0,0,0,12.0,39.16,29,Unknown,2,Lagos,Shomolu,7,0,1,7233149.34,248123.17,150k - 299k,28-33,0.0,0.0,602762.3947698005,0.39159999999999995,Low Risk - High Value
90570,1,83420.22,0,6,0,0,6.0,36.66,32,Unknown,2,Lagos,Ikorodu,7,0,5,420185.55,85898.0,70k - 149k,28-33,0.9999998333333611,0.19853186288724461,70030.91332818111,0.3666,High Risk
90573,1,0.0,0,0,0,0,12.0,46.9,32,Unknown,2,Oyo,IBADAN,8,0,4,12451407.18,279349.03,150k - 299k,28-33,0.0,0.0,1037617.1785319018,0.469,Low Risk - High Value
90589,2,29521.29,0,4,0,0,6.0,13.0,36,Unknown,2,Lagos,lagos,8,0,5,832412.6,83291.0,70k - 149k,33-37,0.6666665555555741,0.035464732273351625,138735.41021076497,0.13,Medium Risk - Low Value
90649,1,0.0,0,0,0,0,3.0,0.0,52,Unknown,2,Lagos,Ikorodu,8,2,5,194261.5,694459.29,500k - 799k,44-65,0.0,0.0,64753.811748729415,0.0,Low Risk - Low Value
90650,2,48826.53,0,3,0,0,3.0,0.0,43,Unknown,2,Lagos,Amuwo Odofin,13,2,1,5956397.35,13973388.5,1.2M and above,37-44,0.9999996666667778,0.008197325855030777,1985465.121511626,0.0,High Risk
90651,1,0.0,0,1,0,0,6.0,32.22,47,Unknown,2,Lagos,Lagos,2,0,5,546249.0,48334.0,<69k,44-65,0.16666663888889352,0.0,91041.4848264192,0.3222,Low Risk - Low Value
90703,3,75003.36,0,3,0,0,9.0,13.33,31,Unknown,2,Ogun,ABEOKUTA,8,0,5,2115391.27,125329.0,70k - 149k,28-33,0.33333329629630043,0.03545602227996552,235043.44832850576,0.1333,Low Risk - Low Value
90704,2,13402.7,0,2,1,1,3.0,20.0,30,Unknown,2,Ogun,Ifo,8,0,5,307471.42,281120.03,150k - 299k,28-33,0.6666664444445185,0.04359006765557726,102490.4391698536,0.2,Medium Risk - Low Value
90757,1,0.0,0,1,1,1,3.0,0.0,36,Unknown,2,Lagos,Oshodi,8,2,5,260958.86,1630807.66,1.2M and above,33-37,0.33333322222225925,0.0,86986.25767124744,0.0,Medium Risk - Low Value
90775,2,1.0,0,6,0,0,7.0,3.33,42,Unknown,2,Lagos,Eti Osa,8,0,5,12272274.58,748416.0,500k - 799k,37-44,0.857142734693895,8.14844871243028e-08,1753181.8324025953,0.0333,High Risk
90787,1,0.0,0,0,0,0,3.0,31.11,31,Unknown,2,Ogun,Abeokuta,8,2,5,3131507.61,12039743.0,1.2M and above,28-33,0.0,0.0,1043835.5220548259,0.3111,Low Risk - High Value
90798,3,0.0,0,3,0,0,5.0,0.0,43,Unknown,2,Federal Capital Territory,Abuja,8,2,5,10540898.43,12805090.97,1.2M and above,37-44,0.599999880000024,0.0,2108179.264364147,0.0,Medium Risk - Low Value
90837,1,126885.0,0,8,0,0,12.0,23.33,37,Unknown,2,Rivers,Obio/Akpor,8,0,1,4642595.46,309562.5,300k - 499k,33-37,0.6666666111111158,0.027330617343939906,386882.92275975645,0.23329999999999998,Medium Risk - High Value
90875,1,58575.96,0,3,1,2,6.0,0.0,23,Unknown,2,Lagos,LAGOS,8,0,5,470612.0,55000.0,<69k,18-28,0.49999991666668053,0.12446762938445159,78435.32026077996,0.0,High Risk
90878,2,81618.1,0,3,1,1,3.0,0.0,47,Unknown,2,Lagos,LAGOS,8,0,5,972996.59,603708.98,500k - 799k,44-65,0.9999996666667778,0.08388323334197514,324332.08855597046,0.0,High Risk
90887,2,0.0,0,0,0,0,7.0,50.0,31,Unknown,2,Lagos,Lagos,8,0,5,985126.87,84286.0,70k - 149k,28-33,0.0,0.0,140732.38989537288,0.5,Low Risk - Low Value
90889,1,1278341.85,0,10,0,0,12.0,31.66,43,Unknown,2,Kano,kano,8,0,5,10554145.55,434195.0,300k - 499k,37-44,0.8333332638888947,0.12112224944632101,879512.0558739954,0.3166,High Risk
90938,1,0.0,0,0,0,0,3.0,16.66,55,Unknown,2,Kaduna,Kachia,8,2,5,723240.36,2515101.02,1.2M and above,44-65,0.0,0.0,241080.03963998676,0.1666,Low Risk - Low Value
90950,1,0.0,0,1,0,0,4.0,0.0,26,Unknown,2,Others,Others,7,0,5,597933.59,460531.0,300k - 499k,18-28,0.24999993750001562,0.0,149483.36012915996,0.0,Low Risk - Low Value
90954,1,0.0,0,0,0,0,12.0,16.66,28,Unknown,2,Oyo,Ibadan,13,0,5,5463780.4,587717.0,500k - 799k,18-28,0.0,0.0,455314.9953904171,0.1666,Low Risk - High Value
90963,2,55292.45,0,5,0,0,12.0,21.11,30,Unknown,2,Oyo,Ido,8,0,1,3452620.33,136960.31,70k - 149k,28-33,0.41666663194444736,0.01601463373181956,287718.3368568053,0.21109999999999998,Medium Risk - Low Value
90986,2,0.0,0,0,0,0,5.0,28.66,36,Unknown,2,Enugu,Enugu,7,0,5,755911.21,95725.0,70k - 149k,33-37,0.0,0.0,151182.21176355763,0.2866,Low Risk - Low Value
91003,1,0.0,0,4,0,0,12.0,41.09,40,Unknown,2,Lagos,Kosofe,8,0,1,3126009.8,125727.0,70k - 149k,37-44,0.3333333055555579,0.0,260500.7949582671,0.41090000000000004,Low Risk - Low Value
91004,1,44.44,0,1,1,1,3.0,0.0,40,Unknown,2,Delta,Sapele,8,2,5,4496323.8,16138838.72,1.2M and above,37-44,0.33333322222225925,9.883629822209448e-06,1498774.100408633,0.0,Medium Risk - Low Value
91025,2,321837.28,0,4,0,0,12.0,0.0,33,Unknown,2,Rivers,Bonny,8,0,5,7477426.55,404232.6,300k - 499k,28-33,0.3333333055555579,0.04304118239716537,623118.8272400978,0.0,Low Risk - Low Value
91043,1,0.0,0,0,0,0,1.0,0.0,28,Unknown,2,Lagos,Lagos,8,2,5,33892.5,11.58,<69k,18-28,0.0,0.0,33892.466107533895,0.0,Low Risk - Low Value
91058,1,0.0,0,0,0,0,3.0,0.0,36,Unknown,2,Nasarawa,Mararaba,8,0,5,30699.63,300309.25,300k - 499k,33-37,0.0,0.0,10233.206588931136,0.0,Low Risk - Low Value
91084,1,0.0,0,1,0,0,3.0,0.0,35,Unknown,2,Others,Others,13,2,5,41753.5,1499712.73,1.2M and above,33-37,0.33333322222225925,0.0,13917.828694057102,0.0,Low Risk - Low Value
91104,1,0.0,0,0,0,0,3.0,27.77,28,Unknown,2,Lagos,Mushin,8,0,5,345555.57,280587.37,150k - 299k,18-28,0.0,0.0,115185.15160494947,0.2777,Low Risk - Low Value
91119,3,510588.33,0,4,0,0,4.0,0.0,26,Unknown,2,Lagos,Lagos,7,0,5,3266827.16,458955.0,300k - 499k,18-28,0.9999997500000625,0.15629487113724244,816706.5858233535,0.0,High Risk
91129,1,0.0,0,0,0,0,3.0,0.0,35,Unknown,2,Ebonyi,Abakaliki,8,2,5,652397.58,4987166.5,1.2M and above,33-37,0.0,0.0,217465.78751140414,0.0,Low Risk - Low Value
91163,2,0.0,0,0,0,0,4.0,33.33,31,Unknown,2,Lagos,Ebute-Metta,12,0,5,539895.3,1363258.76,1.2M and above,28-33,0.0,0.0,134973.79125655218,0.3333,Low Risk - Low Value
91170,1,119931.0,0,1,0,0,12.0,50.0,34,Unknown,2,Lagos,lagos,8,0,5,2915535.14,300000.0,300k - 499k,33-37,0.08333332638888948,0.04113515846698348,242961.24141989657,0.5,Low Risk - Low Value
91238,1,0.0,0,0,0,0,6.0,16.66,27,Unknown,2,Niger,Minna,8,0,5,228301.6,110210.03,70k - 149k,18-28,0.0,0.0,38050.26032495661,0.1666,Low Risk - Low Value
91246,1,29985.89,0,6,0,0,6.0,0.0,56,Unknown,2,Lagos,LAGOS,8,0,5,722721.56,84858.85,70k - 149k,44-65,0.9999998333333611,0.04149023864731323,120453.5732577378,0.0,High Risk
91271,1,663837.65,0,10,0,0,12.0,26.38,27,Unknown,2,Lagos,Badagry,7,0,5,6847794.36,259706.0,150k - 299k,18-28,0.8333332638888947,0.09694182025639903,570649.4824458766,0.2638,High Risk
91329,2,0.0,0,2,0,0,4.0,11.66,28,Unknown,2,Federal Capital Territory,Abuja,8,2,5,22638444.52,19249572.13,1.2M and above,18-28,0.49999987500003124,0.0,5659609.715097571,0.1166,Medium Risk - Low Value
91379,1,64293.57,0,1,0,0,12.0,0.0,49,Unknown,2,Oyo,Igbeti,8,0,5,1547531.82,242291.25,150k - 299k,44-65,0.08333332638888948,0.04154587916645129,128960.97425325216,0.0,Low Risk - Low Value
91401,2,0.0,0,1,0,0,10.0,32.22,29,Unknown,2,Delta,Asaba,8,0,5,1845389.21,424925.0,300k - 499k,28-33,0.09999999000000101,0.0,184538.90254610975,0.3222,Low Risk - Low Value
91457,2,0.0,0,0,0,0,3.0,11.11,40,Unknown,2,Rivers,Port Harcourt,8,2,5,458151.02,523528.04,500k - 799k,37-44,0.0,0.0,152716.95576101475,0.11109999999999999,Low Risk - Low Value
91574,2,17665.91,0,2,1,1,6.0,5.0,27,Unknown,2,Federal Capital Territory,Abuja,8,0,5,488406.59,49966.67,<69k,18-28,0.33333327777778704,0.036170498845979594,81401.08476648587,0.05,Medium Risk - Low Value
91588,2,10747.41,0,1,0,0,3.0,0.0,27,Unknown,2,Lagos,Ikeja,8,0,5,131561.73,290415.79,150k - 299k,18-28,0.33333322222225925,0.08169100543082176,43853.895382034876,0.0,Low Risk - Low Value
91594,1,0.0,0,1,0,0,3.0,0.0,25,Unknown,2,Delta,delta,8,2,5,2609590.32,1026506.11,800k - 1.19M,18-28,0.33333322222225925,0.0,869863.1500456166,0.0,Low Risk - Low Value
91636,2,82939.18,0,1,0,0,12.0,20.83,39,Unknown,2,Lagos,Mushin,8,0,1,2436269.86,185843.73,150k - 299k,37-44,0.08333332638888948,0.03404351109115883,203022.47141479404,0.20829999999999999,Low Risk - Low Value
91673,1,0.0,0,0,0,0,3.0,41.66,43,Unknown,2,Lagos,Amuwo Odofin,2,2,1,5219179.78,11474621.43,1.2M and above,37-44,0.0,0.0,1739726.0134246622,0.41659999999999997,Low Risk - High Value
91767,1,0.0,0,2,0,0,3.0,8.33,33,Unknown,2,Federal Capital Territory,Municipal Area Council,8,2,1,3327227.4,7642095.78,1.2M and above,28-33,0.6666664444445185,0.0,1109075.4303081897,0.0833,Medium Risk - Low Value
91811,1,0.0,0,5,0,0,6.0,31.86,46,Unknown,2,Lagos,Alimosho,7,0,1,1621926.12,124879.0,70k - 149k,44-65,0.8333331944444675,0.0,270320.97494650417,0.3186,High Risk
91819,1,0.0,0,0,0,0,12.0,11.11,28,Unknown,2,Lagos,Alimosho,8,0,1,3282296.58,232170.9,150k - 299k,18-28,0.0,0.0,273524.69220627565,0.11109999999999999,Low Risk - Low Value
91826,2,0.0,0,0,0,0,6.0,50.0,31,Unknown,2,Rivers,Port Harcourt,8,0,5,304978.94,59640.0,<69k,28-33,0.0,0.0,50829.81486169752,0.5,Low Risk - Low Value
91837,1,602070.42,0,8,0,0,12.0,0.0,41,Unknown,2,Rivers,Port Harcourt,8,0,5,3627414.72,213259.0,150k - 299k,37-44,0.6666666111111158,0.16597782897011404,302284.53480962216,0.0,Medium Risk - Low Value
91886,1,0.0,0,0,0,0,5.0,42.0,39,Unknown,2,Lagos,Alimosho,13,0,1,869301.35,104772.05,70k - 149k,37-44,0.0,0.0,173860.23522795294,0.42,Low Risk - Low Value
92004,1,39050.64,0,3,0,0,6.0,0.0,50,Unknown,2,Kogi,Ajaokuta,8,0,5,156870.68,36975.49,<69k,44-65,0.49999991666668053,0.24893523760941855,26145.10897581517,0.0,Medium Risk - Low Value
92018,1,760897.2,0,8,0,0,12.0,38.88,31,Unknown,2,Lagos,Ojota,7,0,5,7428123.42,298433.0,150k - 299k,28-33,0.6666666111111158,0.10243464694611892,619010.2334158139,0.38880000000000003,Medium Risk - High Value
92025,2,0.0,0,3,0,0,7.0,5.0,28,Unknown,2,Niger,Niger,8,0,5,1890548.16,142166.67,70k - 149k,18-28,0.4285713673469475,0.0,270078.26998881856,0.05,Medium Risk - Low Value
92026,2,0.0,0,1,0,0,10.0,31.33,26,Unknown,2,Ogun,Ado Odo/Ota,7,0,1,4079938.05,201107.0,150k - 299k,18-28,0.09999999000000101,0.0,407993.7642006236,0.31329999999999997,Low Risk - High Value
92053,3,129443.97,0,3,0,0,3.0,5.55,28,Unknown,2,Oyo,Oyo,8,2,5,754160.3,1377430.14,1.2M and above,18-28,0.9999996666667778,0.17163986224126138,251386.6828711057,0.0555,High Risk
92054,1,1134710.76,0,3,0,0,12.0,48.88,38,Unknown,2,Lagos,Surulere,8,0,5,27318890.46,1691804.06,1.2M and above,37-44,0.2499999791666684,0.0415357556948145,2276574.015285499,0.4888,Low Risk - High Value
92204,2,107087.29,0,3,0,0,3.0,17.22,32,Unknown,2,Edo,Oredo,13,2,1,1666532.26,1326374.28,1.2M and above,28-33,0.9999996666667778,0.0642575559863064,555510.5681631439,0.1722,High Risk
92239,3,1189931.0,0,2,0,0,3.0,6.66,41,Unknown,2,Federal Capital Territory,Bwari,8,2,1,19757017.62,26493642.86,1.2M and above,37-44,0.6666664444445185,0.060228270424549014,6585670.344776552,0.0666,Medium Risk - Low Value
92245,1,0.0,0,2,0,0,3.0,8.33,45,Unknown,2,Lagos,Ikeja,8,0,1,1786399.71,4612522.61,1.2M and above,44-65,0.6666664444445185,0.0,595466.3715112094,0.0833,Medium Risk - Low Value
92246,1,0.0,0,10,0,0,12.0,0.0,29,Unknown,2,Oyo,Oluyole,8,0,1,4936606.15,202963.53,150k - 299k,28-33,0.8333332638888947,0.0,411383.8115513491,0.0,High Risk
92280,1,0.0,0,3,0,0,12.0,39.36,31,Unknown,2,Lagos,Alimosho,7,0,1,4726155.84,162000.0,150k - 299k,28-33,0.2499999791666684,0.0,393846.28717947606,0.3936,Low Risk - High Value
92295,1,7276009.7,0,10,0,0,12.0,38.88,45,Unknown,2,Lagos,Ibeju Lekki,8,0,5,52552465.56,1600919.49,1.2M and above,44-65,0.8333332638888947,0.13845229947760918,4379371.765052353,0.38880000000000003,High Risk
92298,1,0.0,0,0,0,0,3.0,27.77,29,Unknown,2,Lagos,Ifako/Ijaye,7,0,1,181529.61,72873.95,70k - 149k,28-33,0.0,0.0,60509.84983005005,0.2777,Low Risk - Low Value
92327,1,0.0,0,0,0,0,3.0,0.0,42,Unknown,2,Others,Others,11,2,5,94768.78,388278.57,300k - 499k,37-44,0.0,0.0,31589.582803472396,0.0,Low Risk - Low Value
92353,2,0.0,0,0,0,0,4.0,20.83,47,Unknown,2,Lagos,Lagos,8,2,5,1646882.26,1507471.75,1.2M and above,44-65,0.0,0.0,411720.46206988447,0.20829999999999999,Low Risk - High Value
92359,1,19255.65,0,3,1,1,3.0,0.0,48,Unknown,2,Ondo,Akure,8,2,5,174127.95,238969.71,150k - 299k,44-65,0.9999996666667778,0.11058333828595246,58042.63065245645,0.0,High Risk
92370,1,0.0,0,7,0,0,12.0,23.53,50,Unknown,2,Lagos,Alimosho,13,0,1,8588781.54,294505.0,150k - 299k,44-65,0.5833332847222263,0.0,715731.7353556887,0.2353,Medium Risk - High Value
92378,1,0.0,0,0,0,0,12.0,0.0,45,Unknown,2,Others,Others,8,0,5,606633.01,144445.12,70k - 149k,44-65,0.0,0.0,50552.746620604456,0.0,Low Risk - Low Value
92384,1,78171.41,0,8,0,0,12.0,22.22,24,Unknown,2,Lagos,Surulere,8,0,1,1857030.84,130530.0,70k - 149k,18-28,0.6666666111111158,0.0420948367233136,154752.5571039536,0.22219999999999998,Medium Risk - Low Value
92399,2,96227.75,0,3,0,0,7.0,18.66,31,Unknown,2,Ogun,Ifo,8,0,1,3187087.36,208333.33,150k - 299k,28-33,0.4285713673469475,0.030193006695608687,455298.1292431244,0.1866,Medium Risk - High Value
92410,1,612080.2,0,10,0,0,12.0,0.0,45,Unknown,2,Lagos,Ifako/Ijaye,8,0,5,3683109.35,151776.78,150k - 299k,44-65,0.8333332638888947,0.16618572565591455,306925.7535895206,0.0,High Risk
92417,2,0.0,0,1,0,0,4.0,16.66,30,Unknown,2,Lagos,Ikotun,8,2,3,948274.85,573187.07,500k - 799k,28-33,0.24999993750001562,0.0,237068.6532328367,0.1666,Low Risk - Low Value
92423,1,0.0,0,1,0,0,3.0,0.0,49,Unknown,2,Ogun,Ado Odo-Ota,8,2,1,651247.32,1675896.32,1.2M and above,44-65,0.33333322222225925,0.0,217082.36763921077,0.0,Low Risk - Low Value
92463,1,1201830.31,0,1,0,0,2.0,0.0,44,Unknown,2,Ogun,Ado Odo/Ota,7,2,1,2334547.75,29842308.78,1.2M and above,37-44,0.499999750000125,0.514802196699333,1167273.2913633543,0.0,Medium Risk - Low Value
92480,2,0.0,0,0,0,0,6.0,20.83,47,Unknown,2,Lagos,Alimosho,8,0,5,706314.81,83032.0,70k - 149k,44-65,0.0,0.0,117719.11538014744,0.20829999999999999,Low Risk - Low Value
92494,1,0.0,0,11,0,0,12.0,10.87,28,Unknown,2,Lagos,Alimosho,13,0,1,4094749.8,140423.02,70k - 149k,18-28,0.9166665902777842,0.0,341229.1215642399,0.10869999999999999,High Risk
92509,1,64637.98,0,3,0,0,3.0,0.0,36,Unknown,2,Nasarawa,"Kabayi,",8,2,5,292314.51,400065.71,300k - 499k,33-37,0.9999996666667778,0.22112477413378787,97438.13752062083,0.0,High Risk
92516,1,838390.9,0,10,1,4,12.0,0.0,31,Unknown,2,Federal Capital Territory,Abuja,8,0,5,5044945.4,207036.0,150k - 299k,28-33,0.8333332638888947,0.16618433571150915,420412.0816323266,0.0,High Risk
92519,1,0.0,0,2,0,0,6.0,12.5,34,Unknown,2,Lagos,Badagry,8,0,5,319341.38,74644.53,70k - 149k,33-37,0.33333327777778704,0.0,53223.554462740925,0.125,Low Risk - Low Value
92520,1,0.0,0,3,0,0,3.0,0.0,30,Unknown,2,Federal Capital Territory,Bwari,8,0,1,2024751.15,278294.6,150k - 299k,28-33,0.9999996666667778,0.0,674916.825027725,0.0,High Risk
92529,1,0.0,0,2,0,0,12.0,12.5,48,Unknown,2,Rivers,Obio/Akpor,8,0,5,3584944.6,1020007.14,800k - 1.19M,44-65,0.16666665277777895,0.0,298745.3584378868,0.125,Low Risk - Low Value
92540,1,411482.08,0,6,0,0,12.0,24.99,57,Unknown,2,Rivers,PORT HARCOURT,8,0,5,6190102.85,311623.0,300k - 499k,44-65,0.4999999583333368,0.06647419113560182,515841.8611798449,0.24989999999999998,Medium Risk - High Value
92609,1,0.0,0,9,0,0,18.0,24.71,33,Unknown,2,Borno,Jere,8,0,5,53003654.9,1503904.21,1.2M and above,28-33,0.49999997222222375,0.0,2944647.330852926,0.24710000000000001,Medium Risk - High Value
92611,3,0.0,0,0,0,0,9.0,16.66,31,Unknown,2,Federal Capital Territory,Abuja,8,0,4,16571617.86,8333355.0,1.2M and above,28-33,0.0,0.0,1841290.6687454814,0.1666,Low Risk - High Value
92628,2,129768.69,0,3,1,2,3.0,0.0,35,Unknown,2,Delta,Effurun,4,0,5,521917.72,1073939.3,800k - 1.19M,33-37,0.9999996666667778,0.24863821446750528,173972.51534249488,0.0,High Risk
92659,1,0.0,0,3,0,0,3.0,0.0,45,Unknown,2,Lagos,Alimosho,8,2,1,3464231.13,4738628.57,1.2M and above,44-65,0.9999996666667778,0.0,1154743.3250855582,0.0,High Risk
92682,2,1230527.9,0,3,1,2,3.0,6.66,35,Unknown,2,Lagos,Lagos,8,2,5,12861740.98,24300307.38,1.2M and above,33-37,0.9999996666667778,0.09567350966819922,4287245.564251479,0.0666,High Risk
92696,1,130402.11,0,3,0,0,6.0,58.66,46,Unknown,2,Lagos,Ajeromi/Ifelodun,7,0,1,1309587.45,122260.97,70k - 149k,44-65,0.49999991666668053,0.09957495392911747,218264.5386225769,0.5866,Medium Risk - Low Value
92699,2,28575.16,0,4,0,0,4.0,18.33,51,Unknown,2,Lagos,Alimosho,7,0,1,794958.45,359900.29,300k - 499k,44-65,0.9999997500000625,0.03594547614402244,198739.56281510927,0.1833,High Risk
92700,1,0.0,0,2,0,0,12.0,24.58,54,Unknown,2,Oyo,saki,8,0,5,4159741.2,224286.66,150k - 299k,44-65,0.16666665277777895,0.0,346645.07111291075,0.2458,Low Risk - High Value
92731,1,228635.72,0,3,0,0,12.0,34.66,43,Unknown,2,Lagos,Alimosho,13,0,1,6878225.35,298900.28,150k - 299k,37-44,0.2499999791666684,0.03324051021386887,573185.3980678834,0.34659999999999996,Low Risk - High Value
92740,1,50780.78,0,10,0,0,12.0,19.16,41,Unknown,2,Lagos,Alimosho,7,0,1,3667651.86,125807.5,70k - 149k,37-44,0.8333332638888947,0.01384558347912175,305637.62953019753,0.1916,High Risk
92750,2,0.0,0,0,0,0,12.0,23.33,44,Unknown,2,Lagos,Lagos,8,0,4,19704715.55,1747940.82,1.2M and above,37-44,0.0,0.0,1642059.4923283758,0.23329999999999998,Low Risk - High Value
92758,2,29055.68,0,4,0,0,6.0,13.0,37,Unknown,2,Lagos,Ojo,8,0,1,839672.55,107943.41,70k - 149k,33-37,0.6666665555555741,0.034603584456780676,139945.4016757664,0.13,Medium Risk - Low Value
92760,2,20333.32,0,1,1,1,3.0,20.83,30,Unknown,2,Katsina,Katsina,8,2,5,243673.27,1912664.57,1.2M and above,28-33,0.33333322222225925,0.08344501635290795,81224.39625853457,0.20829999999999999,Medium Risk - Low Value
92768,2,423113.8,0,3,1,2,3.0,6.66,45,Unknown,2,Lagos,Agege,8,2,5,1523517.5,1747213.99,1.2M and above,44-65,0.9999996666667778,0.27772165400116655,507838.9973870008,0.0666,High Risk
92783,1,0.0,0,7,0,0,7.0,28.23,46,Unknown,2,Lagos,Kosofe,7,0,1,2655383.35,304793.65,300k - 499k,44-65,0.9999998571428775,0.0,379340.4243799394,0.2823,High Risk
92788,2,1494789.9,0,6,0,0,12.0,30.55,29,Unknown,2,Lagos,Alimosho,8,0,1,16089442.62,548154.0,500k - 799k,28-33,0.4999999583333368,0.09290501450571113,1340786.773267769,0.3055,Medium Risk - High Value
92804,1,321120.35,0,12,0,0,12.0,10.85,47,Unknown,2,Lagos,Ikorodu,8,0,1,9726197.85,400000.0,300k - 499k,44-65,0.9999999166666736,0.033016020746479774,810516.419956965,0.1085,High Risk
92874,1,0.0,0,0,0,0,3.0,16.66,25,Unknown,2,Lagos,"Agege,Lagos",8,2,5,144155.56,295007.14,150k - 299k,18-28,0.0,0.0,48051.837316054225,0.1666,Low Risk - Low Value
92901,1,68338.62,0,3,1,2,6.0,0.0,29,Unknown,2,Adamawa,Adamawa,8,0,5,411785.52,64166.67,<69k,28-33,0.49999991666668053,0.16595683111886506,68630.90856151524,0.0,High Risk
92925,2,0.0,0,3,0,0,8.0,16.66,38,Unknown,2,Rivers,Port Harcourt,8,0,5,2578938.62,350485.0,300k - 499k,37-44,0.3749999531250059,0.0,322367.28720408917,0.1666,Low Risk - Low Value
92942,1,130254.03,0,8,0,0,12.0,27.66,39,Unknown,2,Lagos,Ikorodu,7,0,1,3938463.2,162000.0,150k - 299k,37-44,0.6666666111111158,0.033072298352303235,328205.2393162301,0.2766,Medium Risk - High Value
92950,1,0.0,0,3,0,0,12.0,21.66,39,Unknown,2,Lagos,Ibeju Lekki,8,0,5,54518473.44,2490188.0,1.2M and above,37-44,0.2499999791666684,0.0,4543205.741399522,0.21660000000000001,Low Risk - High Value
92970,2,0.0,0,0,0,0,6.0,30.0,33,Unknown,2,Lagos,LAGOS,8,0,5,1868552.87,184011.0,150k - 299k,28-33,0.0,0.0,311425.4264290956,0.3,Low Risk - Low Value
92973,1,316899.54,0,8,0,0,12.0,27.66,30,Unknown,2,Lagos,Agege,13,0,1,9602394.5,395000.0,300k - 499k,28-33,0.6666666111111158,0.03300213712319015,800199.4749833771,0.2766,Medium Risk - High Value
92984,1,229958.79,22,1,1,1,3.0,37.5,50,Unknown,2,Oyo,Ibadan,8,0,5,3898727.88,3997046.83,1.2M and above,44-65,0.33333322222225925,0.058983031665175115,1299575.5268081576,0.375,High Risk
92986,1,0.0,0,4,0,0,6.0,41.09,37,Unknown,2,Lagos,Oshodi/Isolo,8,0,1,1925368.85,162620.58,150k - 299k,33-37,0.6666665555555741,0.0,320894.7548508742,0.41090000000000004,Medium Risk - Low Value
93017,1,378236.92,0,5,0,0,12.0,36.42,38,Unknown,2,Akwa Ibom,Eastern Obolo,6,0,1,22765742.05,1524978.0,1.2M and above,37-44,0.41666663194444736,0.016614302277925676,1897145.0127379159,0.3642,Medium Risk - High Value
93018,1,0.0,0,5,0,0,12.0,34.42,28,Unknown,2,Lagos,Lagos Mainland Local Government Area,8,0,1,7737628.65,325000.0,300k - 499k,18-28,0.41666663194444736,0.0,644802.3337664723,0.3442,Medium Risk - High Value
93035,1,0.0,0,0,0,0,12.0,56.28,26,Unknown,2,Lagos,Shomolu,8,0,1,11985584.7,471627.44,300k - 499k,18-28,0.0,0.0,998798.6417667798,0.5628,Low Risk - High Value
